pcode,pname,l_pname,dcode,dname,l_dname,vcode,vname,l_vname
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104030,Phoxai,ໂພໄຊ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104031,Souanmon,ສວນມອນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104032,Sangveuy,ສ້າງເວີຍ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104033,Dongsavat,ດົງສະຫວາດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104034,Chomphet-Nua,ຈອມເພັດເໜືອ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104035,Haysok,ຫາຍໂສກ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104036,Chomcheng,ຈອມແຈ້ງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104037,Khoknin,ໂຄກນິນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104038,Chomphet-Tai,ຈອມເພັດໃຕ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104039,Saysathan,ໄຊສະຖານ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0104,Sisattanak,ສີສັດຕະນາກ,0104040,Phonsavang,ໂພນສະຫວ່າງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105001,Nasiaw,ນາສ້ຽວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105002,Xai moung khoun,ໄຊມຸງຄຸນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105003,Sikerd,ສີເກີດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105004,Phang haeng,ຜາງແຫ້ງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105005,Nalien,ນາລຽນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105006,Park haed,ປາກແຮດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105007,Phonsavanh,ໂພນສະຫ້ວນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105008,Phonkeo,ໂພນແກ້ວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105009,Dong xieng dii,ດົງຊຽງດີ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105010,Naxaitai,ນາຊາຍໃຕ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105011,Naxaikang,ນາຊາຍກາງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105012,Naxayneua,ນາຊາຍເໜືອ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105013,Na khoun neua,ນາຄູນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105015,Nong gnao,ໜອງຍາວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105016,Dongbong,ດົງບອງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105017,Houaxang,ຫົວຊ້າງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105018,Darnxii,ດານຊີ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105019,Houa khoua,ຫົວຂົວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105020,Naxone,ນາຊອນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105021,Na gnang,ນາຍາງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105022,Nong khan khou,ໜອງຄັນຄູ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105023,Namkieng tai,ນ້ຳກ້ຽງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105025,Na xab,ນາຊັບ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105026,I lai tai,ອີ່ໄລໃຕ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105027,I lai neua,ອີ່ໄລເໜືອ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105028,Songkhouakangsaen,ສອງຂົວກາງແສນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105029,Chaengsavang,ແຈ້ງສະຫວ່າງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105030,Houai nam yen,ຫ້ວຍນ້ຳເຢັນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105031,Sisavard,ສີສະຫວາດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105032,Ang nam houm,ອ່າງນ້ຳຫຸມ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105033,Nathone,ນາທ່ອນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105034,Songpeuaitai,ສົງເປືອຍໃຕ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105035,Songpeuaineua,ສົງເປືອຍເໜືອ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105036,Namhoum,ນ້ຳຫຸມ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105037,Perk,ເປີກ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105038,Houm baeng,ຫຸມແບ່ງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105039,Phonkham,ໂພນຄຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105040,Houana,ຫົວນາ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105041,Nanard,ນາໜາດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105042,Phonmouang,ໂພນມ່ວງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105043,Hong ngoua,ຮ່ອງງົວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105044,Saendin,ແສນດີນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105045,Tham,ຖ້ຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105046,Na kha,ນາຂ່າ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105047,Na nga,ນາງ່າ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105048,Sivilai,ສີວິໄລ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105049,Phoxai,ໂພໄຊ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105050,Phosi,ໂພສີ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105051,Phonthong,ໂພນທອງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105052,Boua,ບົວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105053,Nongsa,ໜອງສະ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105054,Phatthana,ພັດທະນາ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105055,Nadii,ນາດີ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0105,Naxaithong,ນາຊາຍທອງ,0105056,Donglouang,ດົງຫຼວງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106001,Khoud sam barth,ຂຸດສາມບາດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106002,Thong mang,ທົ່ງມັ່ງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106003,Na koung,ນາກຸງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106004,Phoun khor,ໂພນຄໍ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106005,Harth kieng,ຫາດກ້ຽງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106006,Phaun haung,ໂພນໂຮງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106007,Phaun ti kham,ໂພນໄຮ່ຄຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106008,Hi,ໄຮ່
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106009,Tha sa vang,ທ່າສະຫວ່າງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106010,Vurn kham,ເວີນຄຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106011,Cha lurn say,ຈະເລີນໄຊ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106012,Nong kheng,ຫນອງເຂັງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106013,Nong nau,ຫນອງໂນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106014,Phaun nham,ໂພນງາມ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106015,Phaun say,ໂພນໄຊ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106016,Sam sar arth,ສາມສະອາດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106017,Thar ngon,ທ່າງອນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106018,Na,ນາ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106019,Phou kham,ພູຄຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106020,Keng khay,ແກ້ງໄຄ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106021,Thar suam mor,ທ່າສົມມໍ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106022,Ou daum phaun,ອຸດົມຜົນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106023,Larth khouai,ລາດຄວາຍ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106024,Naun sa arth,ໂນນສະອາດ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106025,Dong mark khy,ດົງຫມາກຄາຍ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106026,Darn sang,ດ່ານຊ້າງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106027,Don teaw,ດອນຕິ້ວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106028,Say sa vang,ໄຊສະຫວ່າງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106029,Don noun,ດອນຫນູນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106030,Say,ໄຊ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106031,Na kha,ນາແຄ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106032,Sa phang meuk,ສະພັງຫມຶກ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106033,Sang khou,ຊ້າງຄູ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106034,Phar khao,ພະຂາວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106035,Sivilay,ສີວິໄລ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106036,Kham houng,ຄຳຮຸ່ງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106037,Nonng vieng kham,ຫນອງວຽງຄຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106038,Houai dan mueang,ຫ້ວຍແດນເມືອງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106039,Dong dauk,ດົງໂດກ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106040,Tan mee say,ຕານມີໄຊ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106041,Nong pha nhang,ຫນອງພະຫຍາ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106042,Na taum,ນາທົມ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106043,Vieng keo,ວຽງແກ້ວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106044,Naun seng chanh,ໂນນແສງຈັນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106045,Houai tuai,ຫ້ວຍເຕີຍ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106046,Dong sang hin,ດົງສ້າງຫີນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106047,Phau kham,ໂພຄຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106048,Kauk noi,ໂຄກນ້ອຍ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106049,Kauk nhay,ໂຄກໃຫຍ່
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106050,Sa phang kha nong,ສະພັງຄະນົງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106051,Na lom,ນາລ້ອມ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106052,Nong boua,ຫນອງບົວ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106053,Na maun,ນາມົນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106054,Dong bang,ດົງບັງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106055,Naun taa,ໂນນແຕ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106056,Phaun tong,ໂພນຕ້ອງ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106057,Hardpha eanh,ຫາດພະອິນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106058,Duang boud dee,ດວງບຸດດີ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106059,Tha dork kham,ທ່າດອກຄຳ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106060,Na thaa,ນາແຖ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106061,Phaun ngam song,ໂພນງາມ2
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106062,Phaun ngam neung,ໂພນງາມ1
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106063,Tha dean deng nuea,ທ່າດິນແດງເຫນືອ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106064,Tha deanh deng tay,ທ່າດິນແດງໃຕ້
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106065,Na phork,ນາພອກ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106066,Pak sap kow,ປາກຊາບເກົ່າ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106067,Pak sap may,ປາກຊາບໃຫມ່
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106068,San ou dom,ແສນອຸດົມ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106069,Saum sar may,ສົມສະໃຫມ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106070,Vurn tan,ເວີນແທນ
01,Vientiane Capital,ນະຄອນຫຼວງວຽງຈັນ,0106,Xaythany,ໄຊທະນີ,0106071,Pa lay,ປ່າໄລ່
